applicable_date,ROI-DA,load_forecast_ni,load_forecast_roi,aggregated_forecast,load_forecast_ni_four_day_aggregate_wind,load_forecast_roi_four_day_aggregate_wind,aggregated_forecast_four_day_aggregate_wind,total_pn,net_interconnector_schedule,tso_demand_forecast,tso_renewable_forecast,calculated_imbalance
14/12/2019 10:00,44.481,,,,,,,,,,,
14/12/2019 11:00,41.81,,,,,,,,,,,
14/12/2019 12:00,39.123,,,,,,,,,,,
14/12/2019 13:00,41.681,,,,,,,,,,,
14/12/2019 14:00,45.984,,,,,,,,,,,
14/12/2019 15:00,44.32,,,,,,,,,,,
14/12/2019 16:00,63.798,,,,,,,,,,,
14/12/2019 17:00,78.027,,,,,,,,,,,
14/12/2019 18:00,71.642,,,,,,,,,,,
14/12/2019 19:00,58.78,,,,,,,,,,,
14/12/2019 20:00,54.619,,,,,,,,,,,
14/12/2019 21:00,49.874,,,,,,,,,,,
14/12/2019 22:00,44,,,,,,,,,,,
14/12/2019 23:00,46.57,,,,,,,,,,,
15/12/2019 00:00,50.89,,,,,,,,,,,
15/12/2019 01:00,44.207,,,,,,,,,,,
15/12/2019 02:00,36.104,,,,,,,,,,,
15/12/2019 03:00,25.96,,,,,,,,,,,
15/12/2019 04:00,26,,,,,,,,,,,
15/12/2019 05:00,27.412,,,,,,,,,,,
15/12/2019 06:00,34.16,,,,,,,,,,,
15/12/2019 07:00,29.613,,,,,,,,,,,
15/12/2019 08:00,35.359,,,,,,,,,,,
15/12/2019 09:00,43.83,,,,,,,,,,,
15/12/2019 10:00,49.51,,,,,,,,,,,
15/12/2019 11:00,52.803,,,,,,,,,,,
15/12/2019 12:00,49.119,,,,,,,,,,,
15/12/2019 13:00,56.79,,,,,,,,,,,
15/12/2019 14:00,50.01,,,,,,,,,,,
15/12/2019 15:00,49.119,,,,,,,,,,,
15/12/2019 16:00,64.389,,,,,,,,,,,
15/12/2019 17:00,78.591,,,,,,,,,,,
15/12/2019 18:00,62,,,,,,,,,,,
15/12/2019 19:00,52.803,,,,,,,,,,,
15/12/2019 20:00,48.409,,,,,,,,,,,
15/12/2019 21:00,47.99,,,,,,,,,,,
15/12/2019 22:00,41.997,,,,,,,,,,,
15/12/2019 23:00,40.778,,,,,,,,,,,
16/12/2019 00:00,39.99,,,,,,,,,,,
16/12/2019 01:00,38.032,,,,,,,,,,,
16/12/2019 02:00,38.032,,,,,,,,,,,
16/12/2019 03:00,36.542,,,,,,,,,,,
16/12/2019 04:00,36.463,,,,,,,,,,,
16/12/2019 05:00,38.32,,,,,,,,,,,
16/12/2019 06:00,46.472,,,,,,,,,,,
16/12/2019 07:00,51.88,,,,,,,,,,,
16/12/2019 08:00,52.803,,,,,,,,,,,
16/12/2019 09:00,54.753,,,,,,,,,,,
16/12/2019 10:00,52.62,,,,,,,,,,,
16/12/2019 11:00,47.909,,,,,,,,,,,
16/12/2019 12:00,48.623,,,,,,,,,,,
16/12/2019 13:00,50.061,,,,,,,,,,,
16/12/2019 14:00,53.306,,,,,,,,,,,
16/12/2019 15:00,54.717,,,,,,,,,,,
16/12/2019 16:00,89.73,,,,,,,,,,,
16/12/2019 17:00,150.53,,,,,,,,,,,
16/12/2019 18:00,99,,,,,,,,,,,
16/12/2019 19:00,75.73,,,,,,,,,,,
16/12/2019 20:00,65.2,,,,,,,,,,,
16/12/2019 21:00,65.2,,,,,,,,,,,
16/12/2019 22:00,46.667,,,,,,,,,,,
16/12/2019 23:00,42.329,,,,,,,,,,,
17/12/2019 00:00,41.901,,,,,,,,,,,
17/12/2019 01:00,42.731,,,,,,,,,,,
17/12/2019 02:00,42.261,,,,,,,,,,,
17/12/2019 03:00,41.739,,,,,,,,,,,
17/12/2019 04:00,41.729,,,,,,,,,,,
17/12/2019 05:00,42.072,,,,,,,,,,,
17/12/2019 06:00,49.185,,,,,,,,,,,
17/12/2019 07:00,58.899,,,,,,,,,,,
17/12/2019 08:00,72.576,,,,,,,,,,,
17/12/2019 09:00,79,,,,,,,,,,,
17/12/2019 10:00,75,,,,,,,,,,,
17/12/2019 11:00,90,,,,,,,,,,,
17/12/2019 12:00,92.08,,,,,,,,,,,
17/12/2019 13:00,80.273,,,,,,,,,,,
17/12/2019 14:00,80,,,,,,,,,,,
17/12/2019 15:00,90,,,,,,,,,,,
17/12/2019 16:00,125,,,,,,,,,,,
17/12/2019 17:00,174.15,,,,,,,,,,,
17/12/2019 18:00,119,,,,,,,,,,,
17/12/2019 19:00,75.84,,,,,,,,,,,
17/12/2019 20:00,56.98,,,,,,,,,,,
17/12/2019 21:00,51.63,,,,,,,,,,,
17/12/2019 22:00,43.623,,,,,,,,,,,
17/12/2019 23:00,51.837,,,,,,,,,,,
18/12/2019 00:00,42.696,,,,,,,,,,,
18/12/2019 01:00,39.484,,,,,,,,,,,
18/12/2019 02:00,38.807,,,,,,,,,,,
18/12/2019 03:00,34.971,,,,,,,,,,,
18/12/2019 04:00,30.406,,,,,,,,,,,
18/12/2019 05:00,29.21,,,,,,,,,,,
18/12/2019 06:00,28.54,,,,,,,,,,,
18/12/2019 07:00,35.55,,,,,,,,,,,
18/12/2019 08:00,41.33,,,,,,,,,,,
18/12/2019 09:00,41.35,,,,,,,,,,,
18/12/2019 10:00,39.5,,,,,,,,,,,
18/12/2019 11:00,35.55,,,,,,,,,,,
18/12/2019 12:00,35,,,,,,,,,,,
18/12/2019 13:00,35,,,,,,,,,,,
18/12/2019 14:00,35,,,,,,,,,,,
18/12/2019 15:00,35,,,,,,,,,,,
18/12/2019 16:00,41.35,,,,,,,,,,,
18/12/2019 17:00,50.088,,,,,,,,,,,
18/12/2019 18:00,44.89,,,,,,,,,,,
18/12/2019 19:00,39.766,,,,,,,,,,,
18/12/2019 20:00,38.109,,,,,,,,,,,
18/12/2019 21:00,34,,,,,,,,,,,
18/12/2019 22:00,25.77,,,,,,,,,,,
18/12/2019 23:00,19.701,,,,,,,,,,,
19/12/2019 00:00,0,,,,,,,,,,,
19/12/2019 01:00,0,,,,,,,,,,,
19/12/2019 02:00,11.191,,,,,,,,,,,
19/12/2019 03:00,7.452,,,,,,,,,,,
19/12/2019 04:00,12.035,,,,,,,,,,,
19/12/2019 05:00,28.06,,,,,,,,,,,
19/12/2019 06:00,33,,,,,,,,,,,
19/12/2019 07:00,40.29,,,,,,,,,,,
19/12/2019 08:00,43.864,,,,,,,,,,,
19/12/2019 09:00,48.452,,,,,,,,,,,
19/12/2019 10:00,50.431,,,,,,,,,,,
19/12/2019 11:00,50.873,,,,,,,,,,,
19/12/2019 12:00,58.51,,,,,,,,,,,
19/12/2019 13:00,65,,,,,,,,,,,
19/12/2019 14:00,57.732,,,,,,,,,,,
19/12/2019 15:00,75,,,,,,,,,,,
19/12/2019 16:00,117.83,,,,,,,,,,,
19/12/2019 17:00,205.25,,,,,,,,,,,
19/12/2019 18:00,169.97,,,,,,,,,,,
19/12/2019 19:00,107.34,,,,,,,,,,,
19/12/2019 20:00,84.9,,,,,,,,,,,
19/12/2019 21:00,58.51,,,,,,,,,,,
19/12/2019 22:00,42.521,,,,,,,,,,,
19/12/2019 23:00,45.7,,,,,,,,,,,
20/12/2019 00:00,37.91,,,,,,,,,,,
20/12/2019 01:00,36,,,,,,,,,,,
20/12/2019 02:00,35.01,,,,,,,,,,,
20/12/2019 03:00,35.01,,,,,,,,,,,
20/12/2019 04:00,35,,,,,,,,,,,
20/12/2019 05:00,36,,,,,,,,,,,
20/12/2019 06:00,45.42,,,,,,,,,,,
20/12/2019 07:00,53.816,,,,,,,,,,,
20/12/2019 08:00,84.3,,,,,,,,,,,
20/12/2019 09:00,93.556,,,,,,,,,,,
20/12/2019 10:00,90,,,,,,,,,,,
20/12/2019 11:00,90,,,,,,,,,,,
20/12/2019 12:00,90,,,,,,,,,,,
20/12/2019 13:00,67,,,,,,,,,,,
20/12/2019 14:00,59.25,,,,,,,,,,,
20/12/2019 15:00,61,,,,,,,,,,,
20/12/2019 16:00,96.68,,,,,,,,,,,
20/12/2019 17:00,145,,,,,,,,,,,
20/12/2019 18:00,107.75,,,,,,,,,,,
20/12/2019 19:00,72.02,,,,,,,,,,,
20/12/2019 20:00,55,,,,,,,,,,,
20/12/2019 21:00,49.12,,,,,,,,,,,
20/12/2019 22:00,42.989,,,,,,,,,,,
20/12/2019 23:00,56.785,,,,,,,,,,,
21/12/2019 00:00,51.623,,,,,,,,,,,
21/12/2019 01:00,46.821,,,,,,,,,,,
21/12/2019 02:00,37.817,,,,,,,,,,,
21/12/2019 03:00,34.39,,,,,,,,,,,
21/12/2019 04:00,33.098,,,,,,,,,,,
21/12/2019 05:00,32.58,,,,,,,,,,,
21/12/2019 06:00,36.093,,,,,,,,,,,
21/12/2019 07:00,42.65,,,,,,,,,,,
21/12/2019 08:00,47.03,,,,,,,,,,,
21/12/2019 09:00,48.347,,,,,,,,,,,
21/12/2019 10:00,51.65,,,,,,,,,,,
21/12/2019 11:00,57.97,,,,,,,,,,,
21/12/2019 12:00,60,,,,,,,,,,,
21/12/2019 13:00,59.56,,,,,,,,,,,
21/12/2019 14:00,57,,,,,,,,,,,
21/12/2019 15:00,60.884,,,,,,,,,,,
21/12/2019 16:00,90.63,,,,,,,,,,,
21/12/2019 17:00,200,,,,,,,,,,,
21/12/2019 18:00,135,,,,,,,,,,,
21/12/2019 19:00,81,,,,,,,,,,,
21/12/2019 20:00,60.884,,,,,,,,,,,
21/12/2019 21:00,58.99,,,,,,,,,,,
21/12/2019 22:00,50.542,,,,,,,,,,,
21/12/2019 23:00,56.03,,,,,,,,,,,
22/12/2019 00:00,49,,,,,,,,,,,
22/12/2019 01:00,41.87,,,,,,,,,,,
22/12/2019 02:00,39.773,,,,,,,,,,,
22/12/2019 03:00,37,,,,,,,,,,,
22/12/2019 04:00,32.716,,,,,,,,,,,
22/12/2019 05:00,31.286,,,,,,,,,,,
22/12/2019 06:00,37,,,,,,,,,,,
22/12/2019 07:00,37.431,,,,,,,,,,,
22/12/2019 08:00,44,,,,,,,,,,,
22/12/2019 09:00,50.282,,,,,,,,,,,
22/12/2019 10:00,51.021,,,,,,,,,,,
22/12/2019 11:00,50.789,,,,,,,,,,,
22/12/2019 12:00,53.064,,,,,,,,,,,
22/12/2019 13:00,49.558,,,,,,,,,,,
22/12/2019 14:00,47.239,,,,,,,,,,,
22/12/2019 15:00,51.717,,,,,,,,,,,
22/12/2019 16:00,65,,,,,,,,,,,
22/12/2019 17:00,79.443,,,,,,,,,,,
22/12/2019 18:00,57.21,,,,,,,,,,,
22/12/2019 19:00,40.83,,,,,,,,,,,
22/12/2019 20:00,37,,,,,,,,,,,
22/12/2019 21:00,36.104,,,,,,,,,,,
22/12/2019 22:00,28.04,,,,,,,,,,,
22/12/2019 23:00,27.68,,,,,,,,,,,
23/12/2019 00:00,19.927,,,,,,,,,,,
23/12/2019 01:00,0,,,,,,,,,,,
23/12/2019 02:00,-1,,,,,,,,,,,
23/12/2019 03:00,-1,,,,,,,,,,,
23/12/2019 04:00,-1,,,,,,,,,,,
23/12/2019 05:00,-1,,,,,,,,,,,
23/12/2019 06:00,5,,,,,,,,,,,
23/12/2019 07:00,30,,,,,,,,,,,
23/12/2019 08:00,36.186,,,,,,,,,,,
23/12/2019 09:00,40.79,,,,,,,,,,,
23/12/2019 10:00,40.43,,,,,,,,,,,
23/12/2019 11:00,43.468,,,,,,,,,,,
23/12/2019 12:00,43.102,,,,,,,,,,,
23/12/2019 13:00,44.065,,,,,,,,,,,
23/12/2019 14:00,48.65,,,,,,,,,,,
23/12/2019 15:00,42.918,,,,,,,,,,,
23/12/2019 16:00,61.623,,,,,,,,,,,
23/12/2019 17:00,101.75,,,,,,,,,,,
23/12/2019 18:00,93.66,,,,,,,,,,,
23/12/2019 19:00,74.7,,,,,,,,,,,
23/12/2019 20:00,52.019,,,,,,,,,,,
23/12/2019 21:00,49.368,,,,,,,,,,,
23/12/2019 22:00,43.231,,,,,,,,,,,
23/12/2019 23:00,46,,,,,,,,,,,
24/12/2019 00:00,45.36,,,,,,,,,,,
24/12/2019 01:00,41.33,,,,,,,,,,,
24/12/2019 02:00,39.55,,,,,,,,,,,
24/12/2019 03:00,37.66,,,,,,,,,,,
24/12/2019 04:00,36.254,,,,,,,,,,,
24/12/2019 05:00,38.508,,,,,,,,,,,
24/12/2019 06:00,41.697,,,,,,,,,,,
24/12/2019 07:00,36.671,,,,,,,,,,,
24/12/2019 08:00,42.982,,,,,,,,,,,
24/12/2019 09:00,55.361,,,,,,,,,,,
24/12/2019 10:00,60,,,,,,,,,,,
24/12/2019 11:00,56.514,,,,,,,,,,,
24/12/2019 12:00,54,,,,,,,,,,,
24/12/2019 13:00,47.293,,,,,,,,,,,
24/12/2019 14:00,41.44,,,,,,,,,,,
24/12/2019 15:00,43.285,,,,,,,,,,,
24/12/2019 16:00,59.682,,,,,,,,,,,
24/12/2019 17:00,65,,,,,,,,,,,
24/12/2019 18:00,56.158,,,,,,,,,,,
24/12/2019 19:00,52.419,,,,,,,,,,,
24/12/2019 20:00,45.65,,,,,,,,,,,
24/12/2019 21:00,45.024,,,,,,,,,,,
24/12/2019 22:00,40.07,,,,,,,,,,,
24/12/2019 23:00,34.95,,,,,,,,,,,
25/12/2019 00:00,32,,,,,,,,,,,
25/12/2019 01:00,27.21,,,,,,,,,,,
25/12/2019 02:00,19.927,,,,,,,,,,,
25/12/2019 03:00,19,,,,,,,,,,,
25/12/2019 04:00,19.459,,,,,,,,,,,
25/12/2019 05:00,27.21,,,,,,,,,,,
25/12/2019 06:00,34.31,,,,,,,,,,,
25/12/2019 07:00,33.116,,,,,,,,,,,
25/12/2019 08:00,39.188,,,,,,,,,,,
25/12/2019 09:00,45.311,,,,,,,,,,,
25/12/2019 10:00,50.332,,,,,,,,,,,
25/12/2019 11:00,53.798,,,,,,,,,,,
25/12/2019 12:00,59.996,,,,,,,,,,,
25/12/2019 13:00,60.41,,,,,,,,,,,
25/12/2019 14:00,55.731,,,,,,,,,,,
25/12/2019 15:00,48.25,,,,,,,,,,,
25/12/2019 16:00,35.7,,,,,,,,,,,
25/12/2019 17:00,32.94,,,,,,,,,,,
25/12/2019 18:00,28.505,,,,,,,,,,,
25/12/2019 19:00,28.25,,,,,,,,,,,
25/12/2019 20:00,22.87,,,,,,,,,,,
25/12/2019 21:00,19.179,,,,,,,,,,,
25/12/2019 22:00,6.52,,,,,,,,,,,
25/12/2019 23:00,0,,,,,,,,,,,
26/12/2019 00:00,0,,,,,,,,,,,
26/12/2019 01:00,0,,,,,,,,,,,
26/12/2019 02:00,0,,,,,,,,,,,
26/12/2019 03:00,0,,,,,,,,,,,
26/12/2019 04:00,0,,,,,,,,,,,
26/12/2019 05:00,0,,,,,,,,,,,
26/12/2019 06:00,0,,,,,,,,,,,
26/12/2019 07:00,22.205,,,,,,,,,,,
26/12/2019 08:00,28,,,,,,,,,,,
26/12/2019 09:00,35.43,,,,,,,,,,,
26/12/2019 10:00,35.093,,,,,,,,,,,
26/12/2019 11:00,40.519,,,,,,,,,,,
26/12/2019 12:00,42.332,,,,,,,,,,,
26/12/2019 13:00,40.519,,,,,,,,,,,
26/12/2019 14:00,40.519,,,,,,,,,,,
26/12/2019 15:00,41.775,,,,,,,,,,,
26/12/2019 16:00,50,,,,,,,,,,,
26/12/2019 17:00,55.66,,,,,,,,,,,
26/12/2019 18:00,52.826,,,,,,,,,,,
26/12/2019 19:00,46.99,,,,,,,,,,,
26/12/2019 20:00,41.887,,,,,,,,,,,
26/12/2019 21:00,39.52,,,,,,,,,,,
26/12/2019 22:00,34,,,,,,,,,,,
26/12/2019 23:00,43.81,,,,,,,,,,,
27/12/2019 00:00,40.149,,,,,,,,,,,
27/12/2019 01:00,32,,,,,,,,,,,
27/12/2019 02:00,27.835,,,,,,,,,,,
27/12/2019 03:00,27.433,,,,,,,,,,,
